"billPeriodEnd"|"billdocAaxId"|"salesPartnerAaxId"|"customerAaxId"|"customerId"|"orderableProductName"|"baseProductName"|"countryCode"|"billableItemId"|"billDocumentnetAmount"|"amount"|"amountPerCustomerRegion"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000300502"|"11293902.56"|"16996.602"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000301659"|"11293902.56"|"46.928"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000303406"|"11293902.56"|"17101.117"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000303407"|"11293902.56"|"18011.715"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000307031"|"11293902.56"|"17101.117"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000308943"|"11293902.56"|"12568.458"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000310879"|"11293902.56"|"3527.067"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000314170"|"11293902.56"|"430.006"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000315756"|"11293902.56"|"16130.188"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000317711"|"11293902.56"|"17944.156"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000319690"|"11293902.56"|"1268.106"|"134172.824"
"31/10/2021"|"313394528"|"1800000801"|"2028421326"|"Gabriels First Company in Belgium"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000000321305"|"11293902.56"|"12617.358"|"134172.824"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004571145"|"338433758.37"|"92.93"|"3397.05"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004571148"|"338433758.37"|"39.5"|"3397.05"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004571149"|"338433758.37"|"158.35"|"3397.05"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004589092"|"338433758.37"|"158.88"|"3397.05"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll France"|"Toll ALIS"|"FR"|"2021-0000000004589093"|"338433758.37"|"34.83"|"3397.05"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004443965"|"338433758.37"|"44.16"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004443972"|"338433758.37"|"153.23"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004443983"|"338433758.37"|"65.43"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004472441"|"338433758.37"|"78.64"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004475837"|"338433758.37"|"213.75"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004475861"|"338433758.37"|"159.67"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004475871"|"338433758.37"|"153.23"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004508640"|"338433758.37"|"198.77"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004512036"|"338433758.37"|"169.54"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004535954"|"338433758.37"|"18.16"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004539110"|"338433758.37"|"1.5"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004539111"|"338433758.37"|"92.35"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004571104"|"338433758.37"|"158.43"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004620955"|"338433758.37"|"78.94"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004620979"|"338433758.37"|"66.9"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004620995"|"338433758.37"|"54.46"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654207"|"338433758.37"|"179.95"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654208"|"338433758.37"|"1.61"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004716446"|"338433758.37"|"1.61"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004742423"|"338433758.37"|"178.34"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004742428"|"338433758.37"|"15.45"|"2084.12"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415887"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415888"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll ARABAT"|"ES"|"2021-0000000004415889"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415892"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415893"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004496879"|"338433758.37"|"68.17"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004527732"|"338433758.37"|"63.48"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004549951"|"338433758.37"|"2.81"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004557867"|"338433758.37"|"68.17"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004582867"|"338433758.37"|"68.17"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004639649"|"338433758.37"|"67.62"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004673387"|"338433758.37"|"70.93"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004731159"|"338433758.37"|"68.17"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004731248"|"338433758.37"|"68.17"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004747633"|"338433758.37"|"2.82"|"706.2"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Liefkenshoek"|"Liefkenshoek"|"BE"|"2021-0000000004416557"|"338433758.37"|"11.7"|"23.4"
"31/10/2021"|"313401335"|"1800008521"|"2029959318"|"Bulgaria testing 2"|"Liefkenshoek"|"Liefkenshoek"|"BE"|"2021-0000000004661906"|"338433758.37"|"11.7"|"23.4"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ATLANDES"|"FR"|"2021-0000000004449608"|"338433758.37"|"24.17"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004539795"|"338433758.37"|"3.75"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004541585"|"338433758.37"|"114.58"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004541784"|"338433758.37"|"31.33"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004454379"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004454800"|"338433758.37"|"135.41"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004460095"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004460887"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004461822"|"338433758.37"|"189.03"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004462514"|"338433758.37"|"49.93"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004462515"|"338433758.37"|"33.97"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004463354"|"338433758.37"|".78"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004463355"|"338433758.37"|"108.08"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004471881"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004471930"|"338433758.37"|"68.23"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004476786"|"338433758.37"|"193.34"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004476821"|"338433758.37"|"187.42"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004476826"|"338433758.37"|"189.03"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004476918"|"338433758.37"|"69.06"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004477066"|"338433758.37"|"129.1"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004478833"|"338433758.37"|"88.89"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004481151"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004481279"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004483530"|"338433758.37"|".16"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004483533"|"338433758.37"|"113.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004487985"|"338433758.37"|"83.9"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004492165"|"338433758.37"|"158.24"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004493938"|"338433758.37"|"21.29"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004496333"|"338433758.37"|"187.42"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004498087"|"338433758.37"|"187.42"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004502438"|"338433758.37"|".16"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004508161"|"338433758.37"|".16"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004512869"|"338433758.37"|"1.67"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004512940"|"338433758.37"|"1.61"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2042896746"|"BP_T4E_TIC_DKV"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004513034"|"338433758.37"|".78"|"21364.15"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415901"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415902"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415903"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415917"|"338433758.37"|"1.24"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415918"|"338433758.37"|".74"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415920"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004415921"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AVASA"|"ES"|"2021-0000000004415922"|"338433758.37"|"-1.98"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AVASA"|"ES"|"2021-0000000004415923"|"338433758.37"|"1.98"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll ARABAT"|"ES"|"2021-0000000004443944"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AUDENASA (Subvention)"|"ES"|"2021-0000000004475816"|"338433758.37"|"-1.53"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AVASA"|"ES"|"2021-0000000004475819"|"338433758.37"|"22.19"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AVASA"|"ES"|"2021-0000000004475820"|"338433758.37"|"-5.37"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004475821"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004475822"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004475823"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll AUDENASA"|"ES"|"2021-0000000004475862"|"338433758.37"|"2.59"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll SEITT R2"|"ES"|"2021-0000000004571150"|"338433758.37"|"1.36"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll ARABAT"|"ES"|"2021-0000000004598704"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004620983"|"338433758.37"|"1.24"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004620984"|"338433758.37"|".74"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004654244"|"338433758.37"|"24.82"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004654245"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004654246"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004654247"|"338433758.37"|"3.32"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2028888401"|"Oliver BPAgent"|"Toll Spain"|"Toll BIDEGI"|"ES"|"2021-0000000004654248"|"338433758.37"|"1.63"|"206.77"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Toll France"|"Toll ESCOTA"|"FR"|"2021-0000000004539492"|"338433758.37"|"57.2"|"1090.31"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004545712"|"338433758.37"|"43"|"1090.31"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004571382"|"338433758.37"|"140.53"|"1090.31"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004571383"|"338433758.37"|"172.22"|"1090.31"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Toll France"|"Toll APRR"|"FR"|"2021-0000000004571420"|"338433758.37"|"677.36"|"1090.31"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004416173"|"338433758.37"|"83.9"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004416174"|"338433758.37"|"81.15"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004416181"|"338433758.37"|"129.23"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004416236"|"338433758.37"|"42.94"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004437136"|"338433758.37"|"173.63"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004444284"|"338433758.37"|"40.98"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2034621720"|"INT2-TestCustomer2"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004444287"|"338433758.37"|"14.07"|"4618.26"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004541805"|"338433758.37"|"3"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ARCOUR"|"FR"|"2021-0000000004541852"|"338433758.37"|"10.5"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004541887"|"338433758.37"|"95.83"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004542505"|"338433758.37"|"16.67"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004542506"|"338433758.37"|"111.18"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004544275"|"338433758.37"|"1.67"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004544426"|"338433758.37"|"55.75"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004544888"|"338433758.37"|"115.67"|"1764.34"
"31/10/2021"|"313401335"|"1800008521"|"2040414833"|"Testkunde Swar"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004554943"|"338433758.37"|"7.58"|"1764.34"
